ActorName,Name,DropTableName,DropReason,HasChanceRange 1,Minimum Number Dropped 1,Maximum Number Dropped 1,Item Drop 1,Drop Chance 1,HasChanceRange 2,Minimum Number Dropped 2,Maximum Number Dropped 2,Item Drop 2,Drop Chance 2,HasChanceRange 3,Minimum Number Dropped 3,Maximum Number Dropped 3,Item Drop 3,Drop Chance 3,HasChanceRange 4,Minimum Number Dropped 4,Maximum Number Dropped 4,Item Drop 4,Drop Chance 4,HasChanceRange 5,Minimum Number Dropped 5,Maximum Number Dropped 5,Item Drop 5,Drop Chance 5,HasChanceRange 6,Minimum Number Dropped 6,Maximum Number Dropped 6,Item Drop 6,Drop Chance 6,HasChanceRange 7,Minimum Number Dropped 7,Maximum Number Dropped 7,Item Drop 7,Drop Chance 7,HasChanceRange 8,Minimum Number Dropped 8,Maximum Number Dropped 8,Item Drop 8,Drop Chance 8,HasChanceRange 9,Minimum Number Dropped 9,Maximum Number Dropped 9,Item Drop 9,Drop Chance 9,HasChanceRange 10,Minimum Number Dropped 10,Maximum Number Dropped 10,Item Drop 10,Drop Chance 10,HasChanceRange 11,Minimum Number Dropped 11,Maximum Number Dropped 11,Item Drop 11,Drop Chance 11,HasChanceRange 12,Minimum Number Dropped 12,Maximum Number Dropped 12,Item Drop 12,Drop Chance 12,HasChanceRange 13,Minimum Number Dropped 13,Maximum Number Dropped 13,Item Drop 13,Drop Chance 13,HasChanceRange 14,Minimum Number Dropped 14,Maximum Number Dropped 14,Item Drop 14,Drop Chance 14,HasChanceRange 15,Minimum Number Dropped 15,Maximum Number Dropped 15,Item Drop 15,Drop Chance 15
Obj_TreeMaple_A_01,,,,TRUE,,2,Acorn,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obj_TreeMaple_A_01,,Korog,,,,,Korok Frond,90,,,,Acorn,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obj_TreeMaple_A_01,,,PushedOver,,,,Acorn,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_Plant_J_OwnedByNpc,Silent Princess,,,,,,Silent Princess,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_Plant_J_OwnedByNpc,Silent Princess,,BurnedOut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoGenerateDestructibleActorZonanium_1682329328490409439,,,UseAI,,,,Zonaite,30,,,,Large Zonaite,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoGenerateDestructibleActorZonanium_1682329328490409439,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoGenerateDestructibleActorZonanium_5786086416427005685,,,UseAI,,,,Zonaite,30,,,,Large Zonaite,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoGenerateDestructibleActorZonanium_5786086416427005685,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_Plant_G,Mighty Thistle,,,,,,Mighty Thistle,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_Plant_G,Mighty Thistle,,BurnedOut,,,,Roasted Mighty Thistle,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obj_Mineral_B_02,Ore Deposit,,,TRUE,2,5,Ruby,10,TRUE,2,5,Sapphire,10,TRUE,2,5,Diamond,3,TRUE,2,5,Amber,30,TRUE,2,5,Topaz,20,TRUE,2,5,Flint,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obj_Mineral_B_02,Ore Deposit,Ruby,,,,,Ruby,100,TRUE,2,3,Amber,40,TRUE,2,3,Flint,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obj_Mineral_B_02,Ore Deposit,Amber,,TRUE,,2,Amber,100,,,,Flint,20,,,,Amber,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obj_Mineral_B_02,Ore Deposit,Ichigeki,,FALSE,1,1,Ruby,30,FALSE,1,1,Sapphire,20,FALSE,1,1,Diamond,10,FALSE,1,1,Topaz,40,TRUE,1,4,Ruby,10,TRUE,1,4,Sapphire,10,TRUE,1,4,Diamond,3,TRUE,1,4,Amber,30,TRUE,1,4,Topaz,20,TRUE,1,4,Flint,10,,,,,,,,,,,,,,,,,,,,,,,,,
Item_FishGet_AA,Ancient Arowana,,BurnedOut,,,,Roasted Arowana,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_FishGet_AA,Ancient Arowana,,Iced,,,,Frozen Arowana,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_Plant_I,Blue Nightshade,,,,,,Blue Nightshade,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_Plant_I,Blue Nightshade,,BurnedOut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_Keese_Swarm_AllDay,Keese,,,,,,Keese Eyeball,100,,2,,Keese Wing,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_Keese_Swarm_AllDay,Keese,Swarm,,,2,,Keese Wing,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_Keese_Swarm_AllDay,Keese,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_Keese_Swarm_AllDay,Keese,Minus,,,,,Keese Eyeball,100,,2,,Keese Wing,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoGenerateDestructibleActorHardnessLv1_5050957988760046964,,,UseAI,TRUE,,2,Ruby,0.02,TRUE,,2,Sapphire,0.02,TRUE,,2,Rock,1.2,TRUE,,2,Rusty Claymore,0.6,TRUE,,2,Flint,0.3,TRUE,,2,Rock Salt,0.3,TRUE,,2,Opal,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoGenerateDestructibleActorHardnessLv1_5050957988760046964,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoGenerateDestructibleActorHardnessLv1_4628028612541960083,,,UseAI,TRUE,,2,Ruby,0.02,TRUE,,2,Sapphire,0.02,TRUE,,2,Rock,1.2,TRUE,,2,Rusty Claymore,0.6,TRUE,,2,Flint,0.3,TRUE,,2,Rock Salt,0.3,TRUE,,2,Opal,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoGenerateDestructibleActorHardnessLv1_4628028612541960083,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal_Fish_AC,Glowing Cave Fish,,BurnedOut,,,,Roasted Cave Fish,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal_Fish_AC,Glowing Cave Fish,,Iced,,,,Frozen Cave Fish,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal_Fish_AC,Glowing Cave Fish,,,,,,Glowing Cave Fish,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_Assassin_Junior_GateKeeper,Yiga Footsoldier,,,,,,Mighty Bananas,50,TRUE,2,3,Green Rupee,30,TRUE,2,3,Blue Rupee,35,TRUE,2,3,Red Rupee,7,TRUE,2,3,Purple Rupee,1,,,,Sundelion,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_Assassin_Junior_GateKeeper,Yiga Footsoldier,Minus,,,,,Mighty Bananas,100,TRUE,3,5,Green Rupee,30,TRUE,3,5,Blue Rupee,35,TRUE,3,5,Red Rupee,7,TRUE,3,5,Purple Rupee,1,,,,Sundelion,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_Assassin_Junior_GateKeeper,Yiga Footsoldier,Minus_Arrow,,,,,Mighty Bananas,100,TRUE,3,5,Green Rupee,30,TRUE,3,5,Blue Rupee,35,TRUE,3,5,Red Rupee,7,TRUE,3,5,Purple Rupee,1,,,,Sundelion,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_Assassin_Junior_GateKeeper,Yiga Footsoldier,NoDrop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal_Fish_G,Armored Porgy,,BurnedOut,,,,Roasted Porgy,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal_Fish_G,Armored Porgy,,Iced,,,,Frozen Porgy,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Animal_Fish_G,Armored Porgy,,,,,,Armored Porgy,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoGenerateDestructibleActorZonanium_12876324458072348987,,,UseAI,,,,Zonaite,30,,,,Large Zonaite,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AutoGenerateDestructibleActorZonanium_12876324458072348987,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_Enemy_15,Red Chuchu Jelly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_Enemy_15,Red Chuchu Jelly,,Iced,,,,White Chuchu Jelly,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_Enemy_15,Red Chuchu Jelly,,Electric,,,,Yellow Chuchu Jelly,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item_Enemy_15,Red Chuchu Jelly,,BurnedOut,,,,Red Chuchu Jelly,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obj_Tumbleweed_A_01,Tumbleweed,,BurnedOut,TRUE,,2,Charred Pepper,5,TRUE,,2,Flint,3,TRUE,,2,Restless Cricket,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obj_Tumbleweed_A_01,Tumbleweed,,,TRUE,,2,Spicy Pepper,5,TRUE,,2,Flint,3,TRUE,,2,Restless Cricket,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,ArrowBundle,,,,,Arrow x 5,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,Rupee_Green,,,,,Green Rupee,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,Rupee_Blue,,,,,Blue Rupee,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,Rupee_Red,,,,,Red Rupee,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,Rupee_Purple,,,,,Purple Rupee,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,Rupee_Shilver,,,,,Silver Rupee,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,Rupee_Gold,,,,,Gold Rupee,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,ChuChu_A,,,,,Chuchu,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,,,,,,Arrow,10,,,,Amber,2,,,,Opal,1,,,,Arrow x 5,2,,,,Apple,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,Rupee_All_A,,,,,Green Rupee,20,,,,Blue Rupee,20,,,,Red Rupee,10,,,,Purple Rupee,5,,,,Silver Rupee,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,Arrow,,,,,Arrow,90,,,,Arrow x 5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,Mushroom,,,,,Endura Shroom,10,,,,Stamella Shroom,10,,,,Hearty Truffle,10,,,,Chillshroom,10,,,,Sunshroom,10,,,,Zapshroom,10,,,,Rushroom,10,,,,Razorshroom,10,,,,Ironshroom,10,,,,Silent Shroom,10,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,Korog,,,,,Acorn,15,,,,Chickaloo Tree Nut,5,,,,Hearty Truffle,0.5,,,,Razorshroom,1,,,,Ironshroom,1,,,,Silent Shroom,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,Fruit,,,,,Apple,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,GerudoDungeon,,,,,Arrow,40,,,,Arrow x 5,8,,,,Arrow x 10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TwnObj_Village_FishingPot_A_M_Act_01,,NoFood,,,,,Arrow,20,,,,Amber,2,,,,Opal,1,,,,Arrow x 5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),Normal,,,,,Small Key,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),BurnedOut,,,,,Small Key,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike,,,,,Wooden Shield,10,,,,Traveler's Shield,20,,,,Soldier’s Shield,30,,,,Soldier’s Bow,10,,,,Opal,10,,,,Amber,10,,,,Rock Salt,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike_StartIsland_A,,,,,Opal,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike_StartIsland_B,,,,,Opal,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike_Rito,,,,,Hunter's Shield,30,,,,Kite Shield,30,,,,Swallow Bow,10,,,,Falcon Bow,10,,,,Feathered Edge,10,,,,Feathered Spear,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike_Goron,,,,,Rusty Shield,30,,,,Lizal Shield,30,,,,Cobble Crusher,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike_Zora,,,,,Zora Shield,40,,,,Lizal Shield,20,,,,Zora Bow,10,,,,Zora Sword,10,,,,Zora Longsword,10,,,,Zora Spear,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike_Gerudo,,,,,Gerudo Shield,40,,,,Radiant Shield,20,,,,Gerudo Bow,10,,,,Gerudo Scimitar,10,,,,Gerudo Claymore,10,,,,Gerudo Spear,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike_Seeker,,,,,Shield of the Mind's Eye,40,,,,Emblazoned Shield,10,,,,Phrenic Bow,15,,,,Eightfold Blade,25,,,,Eightfold Longblade,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike_Korok,,,,,Forest Dweller's Shield,60,,,,Forest Dweller's Bow,10,,,,Boomerang,10,,,,Forest Dweller's Sword,10,,,,Forest Dweller's Spear,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike_Sky,,,,,Old Wooden Shield,20,,,,Zonaite Shield,20,,,,Strong Zonaite Shield,20,,,,Strong Construct Bow,10,,,,Strong Zonaite Sword,10,,,,Strong Zonaite Longsword,10,,,,Strong Zonaite Spear,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),Minus_General,,,,,Giant Brightbloom Seed x 5,30,,,,Arrow x 10,40,,,,Sundelion,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike_GoronDungeon,,,,,Zonaite Shield,30,,,,Strong Zonaite Shield,40,,,,Strong Construct Bow,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),LikeLike_Castle,,,,,Knight's Shield,25,,,,Royal Shield,15,,,,Royal Guard's Shield,10,,,,Knight's Bow,25,,,,Royal Bow,15,,,,Royal Guard's Bow,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TBox_Field_Enemy_Assassin,Treasure Chest (Stone) (Depths Yiga Hideout),Sandworm,,,,,Knight's Broadsword,8,,,,Knight's Claymore,8,,,,Knight's Halberd,8,,,,Royal Broadsword,8,,,,Royal Claymore,7,,,,Royal Halberd,8,,,,Gerudo Scimitar,5,,,,Gerudo Claymore,5,,,,Gerudo Spear,5,,,,Knight's Bow,8,,,,Royal Bow,7,,,,Gerudo Bow,5,,,,Knight's Shield,8,,,,Royal Shield,7,,,,Gerudo Shield,3
Enemy_LikeLike_Electric,Shock Like,,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Minus,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,FALSE,1,2,Zonaite,100,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Rito,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Goron,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Zora,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Gerudo,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Seeker,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Korok,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Sky,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Minus_Gerudo,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,FALSE,1,2,Zonaite,100,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Minus_Seeker,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,FALSE,1,2,Zonaite,100,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Castle,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enemy_LikeLike_Electric,Shock Like,Minus_Castle,,,,,Shock Like Stone,100,TRUE,1,2,Arrow x 5,35,TRUE,1,2,,5,TRUE,1,2,,5,TRUE,1,2,,5,,,,,100,TRUE,1,3,Shock Fruit,100,TRUE,1,3,Electric Keese Wing,0,TRUE,1,3,Electric Lizalfos Tail,0,FALSE,1,2,Zonaite,100,,,,,,,,,,,,,,,,,,,,,,,,,
